datetime,open,high,low,close,volume,hold
2024-11-14 11:15:00,17705.0,17770.0,17690.0,17755.0,111483,152554
2024-11-14 14:15:00,17755.0,17755.0,17535.0,17635.0,163450,156702
2024-11-14 15:00:00,17635.0,17660.0,17575.0,17620.0,29599,155195
2024-11-14 22:00:00,17710.0,17780.0,17635.0,17645.0,1421730,153448
2024-11-14 23:00:00,17645.0,17695.0,17565.0,17580.0,645379,152740
2024-11-15 10:00:00,17570.0,17615.0,17525.0,17570.0,443415,151788
2024-11-15 11:15:00,17570.0,17665.0,17570.0,17575.0,215250,150712
2024-11-15 14:15:00,17580.0,17600.0,17540.0,17585.0,55035,151854
2024-11-15 15:00:00,17580.0,17650.0,17555.0,17650.0,22333,152776
2024-11-15 22:00:00,17680.0,17720.0,17340.0,17350.0,75810,152928
2024-11-15 23:00:00,17340.0,17410.0,17265.0,17290.0,84536,152144
2024-11-18 10:00:00,17280.0,17320.0,17180.0,17190.0,49491,155509
2024-11-18 11:15:00,17190.0,17345.0,17165.0,17310.0,24449,155387
2024-11-18 14:15:00,17310.0,17405.0,17295.0,17380.0,30991,157463
2024-11-18 15:00:00,17380.0,17415.0,17345.0,17410.0,19343,156183
2024-11-18 22:00:00,17410.0,17415.0,17320.0,17380.0,67376,154488
2024-11-18 23:00:00,17380.0,17440.0,17335.0,17405.0,50894,150986
2024-11-19 10:00:00,17420.0,17505.0,17385.0,17440.0,70350,148092
2024-11-19 11:15:00,17435.0,17500.0,17375.0,17460.0,30436,146818
2024-11-19 14:15:00,17465.0,17560.0,17425.0,17535.0,27811,145736
2024-11-19 15:00:00,17535.0,17555.0,17440.0,17460.0,16993,146055
2024-11-19 22:00:00,17460.0,17540.0,17410.0,17495.0,1501633,144766
2024-11-19 23:00:00,17495.0,17515.0,17435.0,17465.0,637709,142544
2024-11-20 10:00:00,17475.0,17575.0,17465.0,17515.0,718440,142298
2024-11-20 11:15:00,17510.0,17700.0,17500.0,17685.0,600650,144751
2024-11-20 14:15:00,17690.0,17760.0,17670.0,17715.0,331093,145022
2024-11-20 15:00:00,17710.0,17780.0,17690.0,17765.0,30074,144760
2024-11-20 22:00:00,17680.0,17820.0,17650.0,17790.0,1218375,141906
2024-11-20 23:00:00,17785.0,17805.0,17755.0,17780.0,383564,138613
2024-11-21 10:00:00,17765.0,17780.0,17650.0,17715.0,669729,134331
2024-11-21 11:15:00,17715.0,17735.0,17600.0,17625.0,265487,133673
2024-11-21 14:15:00,17625.0,17675.0,17605.0,17655.0,97075,134464
2024-11-21 15:00:00,17655.0,17785.0,17645.0,17720.0,26780,135537
2024-11-21 22:00:00,17705.0,17760.0,17645.0,17650.0,897009,134435
2024-11-21 23:00:00,17650.0,17665.0,17475.0,17505.0,1074571,129888
2024-11-22 10:00:00,17510.0,17525.0,17440.0,17480.0,590131,130388
2024-11-22 11:15:00,17480.0,17495.0,17275.0,17330.0,588347,133521
2024-11-22 14:15:00,17335.0,17370.0,17190.0,17305.0,261715,135942
2024-11-22 15:00:00,17300.0,17380.0,17275.0,17325.0,60261,135150
2024-11-22 22:00:00,17340.0,17435.0,17220.0,17280.0,1526165,131339
2024-11-22 23:00:00,17270.0,17410.0,17270.0,17325.0,1117624,127223
2024-11-25 10:00:00,17335.0,17530.0,17325.0,17490.0,929502,126446
2024-11-25 11:15:00,17490.0,17560.0,17395.0,17415.0,403463,127353
2024-11-25 14:15:00,17420.0,17500.0,17350.0,17380.0,218442,127459
2024-11-25 15:00:00,17380.0,17460.0,17360.0,17460.0,37898,126769
2024-11-25 22:00:00,17470.0,17520.0,17415.0,17450.0,857742,123025
2024-11-25 23:00:00,17450.0,17500.0,17400.0,17460.0,447707,119557
2024-11-26 10:00:00,17440.0,17460.0,17365.0,17390.0,475522,116679
2024-11-26 11:15:00,17395.0,17560.0,17380.0,17520.0,360603,116798
2024-11-26 14:15:00,17520.0,17560.0,17470.0,17510.0,121759,114793
2024-11-26 15:00:00,17510.0,17515.0,17425.0,17470.0,17435,112997
2024-11-26 22:00:00,17470.0,17530.0,17360.0,17420.0,996887,109359
2024-11-26 23:00:00,17420.0,17425.0,17335.0,17410.0,455852,106171
2024-11-27 10:00:00,17410.0,17430.0,17325.0,17410.0,332952,104555
2024-11-27 11:15:00,17410.0,17480.0,17380.0,17440.0,175011,103989
2024-11-27 14:15:00,17440.0,17530.0,17420.0,17530.0,94109,104262
2024-11-27 15:00:00,17530.0,17725.0,17525.0,17695.0,89480,105360
2024-11-27 22:00:00,17970.0,18160.0,17925.0,18140.0,92537,146424
2024-11-27 23:00:00,18145.0,18230.0,18130.0,18175.0,66664,149124
2024-11-28 10:00:00,18165.0,18200.0,18040.0,18125.0,71203,151174
2024-11-28 11:15:00,18130.0,18160.0,18050.0,18075.0,41961,152518
2024-11-28 14:15:00,18075.0,18135.0,18040.0,18100.0,38517,154344
2024-11-28 15:00:00,18100.0,18145.0,18065.0,18125.0,29710,154519
2024-11-28 22:00:00,18070.0,18370.0,18005.0,18355.0,143419,167290
2024-11-28 23:00:00,18360.0,18370.0,18270.0,18330.0,64303,164147
2024-11-29 10:00:00,18315.0,18350.0,18280.0,18320.0,43585,166367
2024-11-29 11:15:00,18320.0,18395.0,18280.0,18365.0,44690,170138
2024-11-29 14:15:00,18360.0,18385.0,18130.0,18205.0,64969,165974
2024-11-29 15:00:00,18210.0,18260.0,18175.0,18260.0,26800,166562
2024-11-29 22:00:00,18280.0,18365.0,18235.0,18290.0,2283713,170799
2024-11-29 23:00:00,18290.0,18320.0,18235.0,18305.0,1200095,168587
2024-12-02 10:00:00,18300.0,18305.0,18155.0,18290.0,1938319,169922
2024-12-02 11:15:00,18290.0,18295.0,18205.0,18225.0,540816,170488
2024-12-02 14:15:00,18220.0,18320.0,18215.0,18270.0,297882,171831
2024-12-02 15:00:00,18270.0,18285.0,18190.0,18210.0,101355,170133
2024-12-02 22:00:00,18190.0,18295.0,18165.0,18235.0,1646180,175172
2024-12-02 23:00:00,18235.0,18285.0,18215.0,18265.0,672552,173993
2024-12-03 10:00:00,18275.0,18455.0,18265.0,18385.0,1823010,181362
2024-12-03 11:15:00,18385.0,18480.0,18305.0,18415.0,800569,183447
2024-12-03 14:15:00,18415.0,18735.0,18415.0,18735.0,721329,197773
2024-12-03 15:00:00,18710.0,18860.0,18685.0,18765.0,309757,198768
2024-12-03 22:00:00,18715.0,18775.0,18645.0,18720.0,2901901,200929
2024-12-03 23:00:00,18720.0,18795.0,18685.0,18755.0,1051472,198960
2024-12-04 10:00:00,18780.0,18835.0,18690.0,18740.0,978515,200507
2024-12-04 11:15:00,18740.0,18740.0,18585.0,18670.0,771551,198080
2024-12-04 14:15:00,18675.0,18730.0,18625.0,18665.0,225566,199451
2024-12-04 15:00:00,18665.0,18740.0,18650.0,18685.0,88654,199310
2024-12-04 22:00:00,18650.0,18950.0,18540.0,18930.0,4647684,210797
2024-12-04 23:00:00,18930.0,18945.0,18755.0,18785.0,1879945,205362
2024-12-05 10:00:00,18780.0,18840.0,18620.0,18705.0,1579391,202237
2024-12-05 11:15:00,18705.0,18745.0,18625.0,18715.0,814139,203215
2024-12-05 14:15:00,18710.0,18795.0,18670.0,18760.0,423530,203876
2024-12-05 15:00:00,18765.0,18795.0,18640.0,18640.0,117748,201309
2024-12-05 22:00:00,18690.0,18835.0,18665.0,18790.0,3224900,208712
2024-12-05 23:00:00,18790.0,18805.0,18685.0,18735.0,1284607,203584
2024-12-06 10:00:00,18740.0,18850.0,18730.0,18760.0,1214492,205176
2024-12-06 11:15:00,18755.0,19130.0,18735.0,19090.0,1742909,218910
2024-12-06 14:15:00,19090.0,19175.0,19015.0,19070.0,660281,216956
2024-12-06 15:00:00,19070.0,19075.0,18940.0,19030.0,112237,211664
2024-12-06 22:00:00,18970.0,19040.0,18830.0,18885.0,163201,210997
2024-12-06 23:00:00,18885.0,18945.0,18825.0,18855.0,85051,207024
2024-12-09 10:00:00,18850.0,18890.0,18685.0,18790.0,70221,206393
2024-12-09 11:15:00,18805.0,18850.0,18765.0,18795.0,44662,207105
2024-12-09 14:15:00,18795.0,18825.0,18545.0,18635.0,121694,204464
2024-12-09 15:00:00,18635.0,18750.0,18625.0,18740.0,56631,201903
2024-12-09 22:00:00,18900.0,18920.0,18760.0,18785.0,468789,208211
2024-12-09 23:00:00,18785.0,18880.0,18770.0,18870.0,236825,204037
2024-12-10 10:00:00,18870.0,18870.0,18610.0,18680.0,364557,204267
2024-12-10 11:15:00,18680.0,18745.0,18645.0,18695.0,185752,203682
2024-12-10 14:15:00,18700.0,18700.0,18560.0,18585.0,79304,204584
2024-12-10 15:00:00,18580.0,18615.0,18405.0,18530.0,89669,198032
2024-12-10 22:00:00,18525.0,18620.0,18455.0,18605.0,230809,203874
2024-12-10 23:00:00,18605.0,18620.0,18555.0,18600.0,124243,201472
2024-12-11 10:00:00,18605.0,18695.0,18585.0,18670.0,125594,205004
2024-12-11 11:15:00,18670.0,18725.0,18650.0,18685.0,67917,205231
2024-12-11 14:15:00,18685.0,18830.0,18665.0,18785.0,95553,210678
2024-12-11 15:00:00,18785.0,18855.0,18745.0,18830.0,70347,210116
2024-12-11 22:00:00,18835.0,18840.0,18730.0,18740.0,293335,210599
2024-12-11 23:00:00,18745.0,18810.0,18740.0,18790.0,137451,208729
2024-12-12 10:00:00,18790.0,18890.0,18770.0,18855.0,199361,213006
2024-12-12 11:15:00,18855.0,18855.0,18655.0,18675.0,160148,207497
2024-12-12 14:15:00,18680.0,18730.0,18620.0,18680.0,68927,209337
2024-12-12 15:00:00,18680.0,18760.0,18640.0,18750.0,50115,208638
2024-12-12 22:00:00,18650.0,18700.0,18455.0,18485.0,515328,211397
2024-12-12 23:00:00,18490.0,18510.0,18420.0,18455.0,225765,210253
2024-12-13 10:00:00,18455.0,18475.0,18350.0,18420.0,154472,208836
2024-12-13 11:15:00,18425.0,18455.0,18375.0,18375.0,39113,209505
2024-12-13 14:15:00,18375.0,18610.0,18375.0,18580.0,83370,206218
2024-12-13 15:00:00,18580.0,18600.0,18470.0,18525.0,56358,200404
2024-12-13 22:00:00,18515.0,18550.0,18450.0,18495.0,276384,204635
2024-12-13 23:00:00,18495.0,18515.0,18455.0,18460.0,160270,200851
2024-12-16 10:00:00,18520.0,18615.0,18380.0,18420.0,247300,202253
2024-12-16 11:15:00,18430.0,18440.0,18320.0,18400.0,117488,202398
2024-12-16 14:15:00,18400.0,18480.0,18390.0,18450.0,101634,199682
2024-12-16 15:00:00,18450.0,18535.0,18450.0,18480.0,91106,197015
2024-12-16 22:00:00,18470.0,18525.0,18435.0,18500.0,109722,200765
2024-12-16 23:00:00,18500.0,18585.0,18485.0,18575.0,114593,199520
2024-12-17 10:00:00,18560.0,18585.0,18395.0,18435.0,128451,199891
2024-12-17 11:15:00,18435.0,18455.0,18345.0,18405.0,67596,202522
2024-12-17 14:15:00,18405.0,18430.0,18305.0,18335.0,81475,205759
2024-12-17 15:00:00,18335.0,18380.0,18270.0,18320.0,68399,203902
2024-12-17 22:00:00,18285.0,18320.0,17925.0,17970.0,6129080,212592
2024-12-17 23:00:00,17960.0,18030.0,17925.0,17950.0,2528743,208027
2024-12-18 10:00:00,17985.0,17990.0,17875.0,17935.0,1965212,208398
2024-12-18 11:15:00,17930.0,17965.0,17875.0,17905.0,643587,207692
2024-12-18 14:15:00,17900.0,17965.0,17865.0,17875.0,371521,208742
2024-12-18 15:00:00,17870.0,17890.0,17770.0,17825.0,239642,204719
2024-12-18 22:00:00,17855.0,17895.0,17835.0,17860.0,1608495,207093
2024-12-18 23:00:00,17860.0,17865.0,17805.0,17845.0,1327723,204998
2024-12-19 10:00:00,17845.0,17845.0,17690.0,17710.0,2041050,203648
2024-12-19 11:15:00,17710.0,17760.0,17645.0,17660.0,705741,203359
2024-12-19 14:15:00,17655.0,17660.0,17515.0,17570.0,694998,204672
2024-12-19 15:00:00,17565.0,17680.0,17560.0,17595.0,207221,200401
2024-12-19 22:00:00,17635.0,17775.0,17595.0,17735.0,247053,201910
2024-12-19 23:00:00,17735.0,17760.0,17680.0,17720.0,90488,197749
2024-12-20 10:00:00,17715.0,17770.0,17685.0,17755.0,259770,199347
2024-12-20 11:15:00,17755.0,17760.0,17645.0,17675.0,58056,199851
2024-12-20 14:15:00,17675.0,17745.0,17635.0,17665.0,54359,201057
2024-12-20 15:00:00,17660.0,17690.0,17645.0,17660.0,34536,198640
2024-12-20 22:00:00,17590.0,17600.0,17330.0,17480.0,403244,208079
2024-12-20 23:00:00,17485.0,17535.0,17415.0,17515.0,83421,203860
2024-12-23 10:00:00,17485.0,17555.0,17450.0,17500.0,72697,204847
2024-12-23 11:15:00,17505.0,17585.0,17485.0,17565.0,453224,205070
2024-12-23 14:15:00,17565.0,17605.0,17510.0,17535.0,51948,205966
2024-12-23 15:00:00,17525.0,17545.0,17485.0,17495.0,41551,204311
2024-12-23 22:00:00,17505.0,17535.0,17420.0,17500.0,84582,207992
2024-12-23 23:00:00,17500.0,17530.0,17455.0,17490.0,39335,205581
2024-12-24 10:00:00,17525.0,17535.0,17460.0,17510.0,42944,205857
2024-12-24 11:15:00,17510.0,17610.0,17485.0,17600.0,61827,207447
2024-12-24 14:15:00,17600.0,17600.0,17530.0,17565.0,49206,206581
2024-12-24 15:00:00,17565.0,17635.0,17535.0,17625.0,40751,205821
2024-12-24 22:00:00,17675.0,17785.0,17625.0,17735.0,122847,211775
2024-12-24 23:00:00,17740.0,17750.0,17705.0,17725.0,37061,209218
2024-12-25 10:00:00,17730.0,17770.0,17720.0,17760.0,35594,209618
2024-12-25 11:15:00,17760.0,17765.0,17555.0,17575.0,93669,209412
2024-12-25 14:15:00,17580.0,17660.0,17545.0,17640.0,57291,207271
2024-12-25 15:00:00,17640.0,17760.0,17625.0,17705.0,60178,204518
2024-12-25 22:00:00,17720.0,17720.0,17640.0,17665.0,69311,208549
2024-12-25 23:00:00,17660.0,17675.0,17625.0,17665.0,41602,207151
2024-12-26 10:00:00,17660.0,17700.0,17635.0,17670.0,38189,207809
2024-12-26 11:15:00,17670.0,17700.0,17580.0,17650.0,75253,207399
2024-12-26 14:15:00,17645.0,17660.0,17525.0,17555.0,73015,209702
2024-12-26 15:00:00,17555.0,17600.0,17500.0,17505.0,53620,207856
2024-12-26 22:00:00,17525.0,17585.0,17470.0,17505.0,86166,210199
2024-12-26 23:00:00,17505.0,17525.0,17450.0,17495.0,49143,208031
2024-12-27 10:00:00,17490.0,17685.0,17475.0,17645.0,114713,207768
2024-12-27 11:15:00,17650.0,17745.0,17630.0,17720.0,62118,207839
2024-12-27 14:15:00,17720.0,17725.0,17650.0,17655.0,54994,207443
2024-12-27 15:00:00,17655.0,17675.0,17630.0,17645.0,43070,204946
2024-12-27 22:00:00,17700.0,17770.0,17655.0,17720.0,93163,207100
2024-12-27 23:00:00,17720.0,17735.0,17665.0,17675.0,41677,204185
2024-12-30 10:00:00,17685.0,17735.0,17540.0,17720.0,290553,204430
2024-12-30 11:15:00,17725.0,17755.0,17665.0,17725.0,302829,204361
2024-12-30 14:15:00,17725.0,17885.0,17690.0,17865.0,103508,208128
2024-12-30 15:00:00,17865.0,17930.0,17845.0,17885.0,96921,205623
2024-12-30 22:00:00,17905.0,17905.0,17790.0,17830.0,79674,207357
2024-12-30 23:00:00,17825.0,17865.0,17820.0,17830.0,39808,204983
2024-12-31 10:00:00,17825.0,17840.0,17770.0,17800.0,59755,205557
2024-12-31 11:15:00,17800.0,17820.0,17760.0,17780.0,46880,205115
2024-12-31 14:15:00,17785.0,17820.0,17745.0,17760.0,43139,202710
2024-12-31 15:00:00,17760.0,17850.0,17760.0,17820.0,350636,198466
2025-01-02 10:00:00,17800.0,17845.0,17705.0,17715.0,100801,203010
2025-01-02 11:15:00,17715.0,17805.0,17700.0,17765.0,73554,203489
2025-01-02 14:15:00,17765.0,17795.0,17565.0,17605.0,279045,205330
2025-01-02 15:00:00,17600.0,17645.0,17550.0,17575.0,35397,203191
2025-01-02 22:00:00,17585.0,17645.0,17375.0,17395.0,144807,213847
2025-01-02 23:00:00,17395.0,17395.0,17145.0,17175.0,196396,215850
2025-01-03 10:00:00,17180.0,17210.0,17050.0,17075.0,94871,217359
2025-01-03 11:15:00,17075.0,17080.0,16680.0,16800.0,153582,215188
2025-01-03 14:15:00,16810.0,16845.0,16735.0,16780.0,71105,214242
2025-01-03 15:00:00,16780.0,16840.0,16765.0,16840.0,13658,209778
2025-01-03 22:00:00,16905.0,16920.0,16790.0,16850.0,128076,210978
2025-01-03 23:00:00,16855.0,16895.0,16820.0,16870.0,47394,207427
2025-01-06 10:00:00,16850.0,16870.0,16775.0,16820.0,82538,208137
2025-01-06 11:15:00,16820.0,16865.0,16765.0,16815.0,48621,207935
2025-01-06 14:15:00,16815.0,16825.0,16665.0,16720.0,98798,206896
2025-01-06 15:00:00,16720.0,16755.0,16665.0,16750.0,50820,203936
2025-01-06 22:00:00,16820.0,16895.0,16725.0,16775.0,118363,207425
2025-01-06 23:00:00,16775.0,16795.0,16720.0,16735.0,46640,205373
2025-01-07 10:00:00,16715.0,16725.0,16620.0,16645.0,80328,209122
2025-01-07 11:15:00,16645.0,16685.0,16380.0,16420.0,122152,213648
2025-01-07 14:15:00,16415.0,16600.0,16370.0,16575.0,85043,210034
2025-01-07 15:00:00,16575.0,16635.0,16560.0,16630.0,51742,205247
2025-01-07 22:00:00,16710.0,16730.0,16640.0,16690.0,94988,206362
2025-01-07 23:00:00,16690.0,16720.0,16665.0,16700.0,36996,204003
2025-01-08 10:00:00,16705.0,16830.0,16680.0,16780.0,88447,205761
2025-01-08 11:15:00,16780.0,16800.0,16735.0,16770.0,50408,203679
2025-01-08 14:15:00,16770.0,16800.0,16705.0,16785.0,56084,203194
2025-01-08 15:00:00,16785.0,16800.0,16745.0,16795.0,37357,200530
2025-01-08 22:00:00,16800.0,16815.0,16680.0,16750.0,95395,203081
2025-01-08 23:00:00,16750.0,16870.0,16745.0,16835.0,89405,201042
2025-01-09 10:00:00,16830.0,16835.0,16750.0,16770.0,293155,202052
2025-01-09 11:15:00,16765.0,16915.0,16740.0,16905.0,69226,202440
2025-01-09 14:15:00,16905.0,16975.0,16845.0,16920.0,90516,201896
2025-01-09 15:00:00,16915.0,16955.0,16890.0,16910.0,38948,198310
2025-01-09 22:00:00,16920.0,17025.0,16905.0,16970.0,108567,199522
2025-01-09 23:00:00,16975.0,16990.0,16925.0,16980.0,40711,197303
2025-01-10 10:00:00,16990.0,17055.0,16965.0,17005.0,66281,197531
2025-01-10 11:15:00,17000.0,17005.0,16945.0,16955.0,57871,197101
2025-01-10 14:15:00,16950.0,17115.0,16905.0,17095.0,104494,194842
2025-01-10 15:00:00,17090.0,17125.0,16965.0,16980.0,64445,190349
2025-01-10 22:00:00,17005.0,17015.0,16865.0,16990.0,123280,193857
2025-01-10 23:00:00,16990.0,17085.0,16965.0,17050.0,94088,190682
2025-01-13 10:00:00,17065.0,17215.0,17020.0,17215.0,47468,193499
2025-01-13 11:15:00,17225.0,17225.0,17145.0,17165.0,33245,193296
2025-01-13 14:15:00,17165.0,17170.0,17055.0,17095.0,57659,194641
2025-01-13 15:00:00,17090.0,17095.0,16975.0,17020.0,51650,192142
2025-01-13 22:00:00,16985.0,17000.0,16880.0,16945.0,113986,197068
2025-01-13 23:00:00,16945.0,17030.0,16940.0,16985.0,65533,196206
2025-01-14 10:00:00,16995.0,17150.0,16995.0,17125.0,82796,197718
2025-01-14 11:15:00,17130.0,17290.0,17115.0,17225.0,480353,196388
2025-01-14 14:15:00,17220.0,17270.0,17185.0,17235.0,44664,197051
2025-01-14 15:00:00,17235.0,17365.0,17230.0,17360.0,64542,197719
2025-01-14 22:00:00,17375.0,17375.0,17260.0,17275.0,91281,200019
2025-01-14 23:00:00,17270.0,17305.0,17260.0,17285.0,38955,196274
2025-01-15 10:00:00,17295.0,17340.0,17270.0,17335.0,57317,198185
2025-01-15 11:15:00,17330.0,17455.0,17315.0,17405.0,68311,198010
2025-01-15 14:15:00,17400.0,17460.0,17325.0,17425.0,63958,195402
2025-01-15 15:00:00,17425.0,17440.0,17370.0,17425.0,37300,191907
2025-01-15 22:00:00,17405.0,17680.0,17370.0,17615.0,179178,197141
2025-01-15 23:00:00,17610.0,17645.0,17580.0,17630.0,60816,194340
2025-01-16 10:00:00,17645.0,17645.0,17505.0,17540.0,64367,192014
2025-01-16 11:15:00,17540.0,17610.0,17510.0,17570.0,34186,192030
2025-01-16 14:15:00,17570.0,17585.0,17475.0,17575.0,25269,190410
2025-01-16 15:00:00,17575.0,17600.0,17560.0,17560.0,11414,187930
2025-01-16 22:00:00,17525.0,17625.0,17490.0,17520.0,107852,188679
2025-01-16 23:00:00,17515.0,17530.0,17380.0,17485.0,112766,185207
2025-01-17 10:00:00,17470.0,17595.0,17450.0,17520.0,67820,185473
2025-01-17 11:15:00,17515.0,17605.0,17505.0,17580.0,35320,186250
2025-01-17 14:15:00,17580.0,17650.0,17495.0,17500.0,16757,185525
2025-01-17 15:00:00,17515.0,17525.0,17430.0,17475.0,20553,183604
2025-01-17 22:00:00,17440.0,17505.0,17340.0,17350.0,129169,186172
2025-01-17 23:00:00,17345.0,17440.0,17340.0,17435.0,74986,181735
2025-01-20 10:00:00,17445.0,17485.0,17350.0,17405.0,66919,183687
2025-01-20 11:15:00,17405.0,17410.0,17220.0,17315.0,47714,182986
2025-01-20 14:15:00,17315.0,17400.0,17310.0,17375.0,48118,182895
2025-01-20 15:00:00,17370.0,17430.0,17370.0,17415.0,37795,181607
2025-01-20 22:00:00,17440.0,17760.0,17435.0,17680.0,191642,189878
2025-01-20 23:00:00,17680.0,17730.0,17630.0,17730.0,67174,186610
2025-01-21 10:00:00,17710.0,17740.0,17605.0,17615.0,68601,184107
2025-01-21 11:15:00,17615.0,17660.0,17505.0,17565.0,66699,182135
2025-01-21 14:15:00,17570.0,17585.0,17485.0,17525.0,53105,183329
2025-01-21 15:00:00,17530.0,17545.0,17370.0,17390.0,51213,180946
2025-01-21 22:00:00,17370.0,17480.0,17325.0,17450.0,127271,183940
2025-01-21 23:00:00,17450.0,17455.0,17390.0,17420.0,42569,181040
2025-01-22 10:00:00,17435.0,17500.0,17400.0,17430.0,63818,181076
2025-01-22 11:15:00,17430.0,17455.0,17360.0,17415.0,54009,180957
2025-01-22 14:15:00,17410.0,17420.0,17325.0,17350.0,58530,182352
2025-01-22 15:00:00,17350.0,17445.0,17350.0,17435.0,51419,178741
2025-01-22 22:00:00,17445.0,17635.0,17430.0,17540.0,152638,181536
2025-01-22 23:00:00,17540.0,17540.0,17255.0,17315.0,123172,179127
2025-01-23 10:00:00,17320.0,17430.0,17320.0,17370.0,55322,178592
2025-01-23 11:15:00,17365.0,17385.0,17280.0,17315.0,46303,180833
2025-01-23 14:15:00,17310.0,17340.0,17245.0,17280.0,57394,179896
2025-01-23 15:00:00,17280.0,17320.0,17225.0,17310.0,51178,177228
2025-01-23 22:00:00,17335.0,17335.0,17155.0,17230.0,126683,176557
2025-01-23 23:00:00,17230.0,17230.0,17140.0,17195.0,61219,172559
2025-01-24 10:00:00,17180.0,17190.0,17040.0,17175.0,84639,173745
2025-01-24 11:15:00,17180.0,17325.0,17160.0,17285.0,43912,172380
2025-01-24 14:15:00,17290.0,17430.0,17285.0,17405.0,57975,170772
2025-01-24 15:00:00,17405.0,17490.0,17400.0,17430.0,47048,165995
2025-01-24 22:00:00,17425.0,17445.0,17280.0,17305.0,128181,165216
2025-01-24 23:00:00,17305.0,17330.0,17270.0,17310.0,148396,163558
2025-01-27 10:00:00,17295.0,17355.0,17225.0,17240.0,47862,163215
2025-01-27 11:15:00,17240.0,17300.0,17185.0,17275.0,29043,161909
2025-01-27 14:15:00,17275.0,17420.0,17270.0,17415.0,37114,160285
2025-01-27 15:00:00,17420.0,17475.0,17410.0,17450.0,33004,156263
2025-02-05 10:00:00,17350.0,17395.0,17140.0,17170.0,90854,161217
2025-02-05 11:15:00,17165.0,17170.0,16840.0,16895.0,35282,168147
2025-02-05 14:15:00,16895.0,17075.0,16875.0,17010.0,53801,166090
2025-02-05 15:00:00,17010.0,17120.0,16985.0,17065.0,28335,163214
2025-02-05 22:00:00,17040.0,17180.0,17025.0,17075.0,73894,168935
2025-02-05 23:00:00,17075.0,17140.0,17025.0,17110.0,39792,167041
2025-02-06 10:00:00,17115.0,17215.0,17105.0,17195.0,54158,170557
2025-02-06 11:15:00,17200.0,17275.0,17190.0,17250.0,24916,171739
2025-02-06 14:15:00,17255.0,17335.0,17250.0,17275.0,51282,174080
2025-02-06 15:00:00,17275.0,17295.0,17230.0,17290.0,30048,171606
2025-02-06 22:00:00,17290.0,17595.0,17275.0,17520.0,199146,181165
2025-02-06 23:00:00,17515.0,17560.0,17480.0,17480.0,52563,177695
2025-02-07 10:00:00,17480.0,17525.0,17445.0,17515.0,53109,177501
2025-02-07 11:15:00,17515.0,17565.0,17510.0,17555.0,20507,177884
2025-02-07 14:15:00,17555.0,17555.0,17425.0,17465.0,15703,177058
2025-02-07 15:00:00,17450.0,17515.0,17410.0,17500.0,23221,175217
2025-02-07 22:00:00,17460.0,17465.0,17250.0,17315.0,124237,174986
2025-02-07 23:00:00,17320.0,17410.0,17295.0,17305.0,53677,172714
2025-02-10 10:00:00,17305.0,17305.0,17205.0,17275.0,50865,176367
2025-02-10 11:15:00,17285.0,17330.0,17245.0,17300.0,26789,176323
2025-02-10 14:15:00,17300.0,17340.0,17270.0,17330.0,36454,176335
2025-02-10 15:00:00,17330.0,17525.0,17325.0,17520.0,77006,176726
2025-02-10 22:00:00,17525.0,17665.0,17500.0,17525.0,119846,179648
2025-02-10 23:00:00,17530.0,17535.0,17445.0,17500.0,48443,176466
2025-02-11 10:00:00,17510.0,17560.0,17435.0,17460.0,231857,176131
2025-02-11 11:15:00,17455.0,17550.0,17370.0,17410.0,360657,176942
2025-02-11 14:15:00,17415.0,17530.0,17375.0,17380.0,60472,177749
2025-02-11 15:00:00,17380.0,17435.0,17345.0,17385.0,46131,175730
2025-02-11 22:00:00,17330.0,17470.0,17275.0,17430.0,93128,180972
2025-02-11 23:00:00,17430.0,17440.0,17380.0,17425.0,38251,178351
2025-02-12 10:00:00,17415.0,17510.0,17410.0,17510.0,50766,182253
2025-02-12 11:15:00,17510.0,17535.0,17450.0,17475.0,51514,181528
2025-02-12 14:15:00,17475.0,17705.0,17395.0,17665.0,138960,190988
2025-02-12 15:00:00,17665.0,17830.0,17525.0,17825.0,137749,195058
2025-02-12 22:00:00,17800.0,17840.0,17755.0,17780.0,128174,201889
2025-02-12 23:00:00,17780.0,17790.0,17710.0,17710.0,57973,195838
2025-02-13 10:00:00,17700.0,17735.0,17665.0,17710.0,67362,195551
2025-02-13 11:15:00,17710.0,17875.0,17670.0,17805.0,110443,199421
2025-02-13 14:15:00,17805.0,17845.0,17710.0,17740.0,68521,195664
2025-02-13 15:00:00,17745.0,17750.0,17585.0,17605.0,61654,188700
2025-02-13 22:00:00,17605.0,17735.0,17605.0,17680.0,97877,191522
2025-02-13 23:00:00,17680.0,17720.0,17655.0,17700.0,42521,190269
2025-02-14 10:00:00,17720.0,17920.0,17705.0,17890.0,120716,197105
2025-02-14 11:15:00,17905.0,17975.0,17855.0,17950.0,73767,199733
2025-02-14 14:15:00,17945.0,18000.0,17905.0,17955.0,48273,200662
2025-02-14 15:00:00,17955.0,17970.0,17880.0,17935.0,26557,195531
2025-02-14 22:00:00,17965.0,18005.0,17875.0,17955.0,118932,197807
2025-02-14 23:00:00,17950.0,18075.0,17920.0,18025.0,90929,197388
2025-02-17 10:00:00,18010.0,18010.0,17775.0,17815.0,47686,191693
2025-02-17 11:15:00,17810.0,17885.0,17795.0,17855.0,33390,192521
